cord_uid,source_x,title,doi,license,abstract,publish_time,authors,journal,url,s2_id,year,abstract_word_count
qknxe1nl,WHO,The Influence of the Lectin Pathway of Complement Activation on Infections of the Respiratory System,,unk,"Lung diseases are among the leading causes of morbidity and mortality. Complement activation may prevent a variety of respiratory infections, but on the other hand, could exacerbate tissue damage or contribute to adverse side effects. In this review, the associations of factors specific for complement activation via the lectin pathway (LP) with infections of the respiratory system, from birth to adulthood, are discussed. The most extensive data concern mannose-binding lectin (MBL) which together with other collectins (collectin-10, collectin-11) and the ficolins (ficolin-1, ficolin-2, ficolin-3) belong to pattern-recognition molecules (PRM) specific for the LP. Those PRM form complexes with MBL-associated serine proteases (MASP-1, MASP-2, MASP-3) and related non-enzymatic factors (MAp19, MAp44). Beside diseases affecting humanity for centuries like tuberculosis or neonatal pneumonia, some recently published data concerning COVID-19 are summarized.",,"Swierzko, Anna S; Cedzynski, Maciej",Front Immunol,,224804795.0,,129
4830fwf4,WHO,"Daily Situation Report on Coronavirus disease (COVID-19) in Iran;March 23, 2020",,unk,"After detection of the first confirmed cases of COVID-19 in Iran, the National Committee on COVID-19 Epidemiology in Ministry of Health and Medical Education was established This Committee is official source of gathering, analyzing, and reporting the COVID-19 data in Iran The data of all sources in the country including, medical care monitoring center (MCMC), Hospitals' Information Systems (HIS), Laboratory portal, the data of the center for communicable disease control (MOH), as well as the data from community health centers are integrated and used in this regards This factsheet contain daily situation report on coronavirus disease (covid-19) in Iran;March 23, 2020",,,Arch Acad Emerg Med,,214975425.0,,101
bhgjqbyx,WHO,Readiness of In-service Teachers Toward a Blended Learning Approach as a Learning Pedagogy in the Post-COVID-19 Era,,unk,"The impact of the coronavirus disease 2019 (COVID-19) pandemic has traumatized the entire world. COVID-19 has prompted experts to rethink the suitable pedagogies of teaching?learning that will prove to be sustainable with the global health crises going on. Blended learning is one of the models proposed by various educationalists and research scholars that appears to be a viable and best-fit solution for educational institutes for at least a period of a few months postpandemic. This study investigates the readiness of in-service teachers considering them as learners toward blended learning and its six dimensions. The results indicated that there existed a correlation among the six dimensions of blended learning while considering the readiness of in-service teachers toward blended learning. In addition, the results indicated that both male and female teachers and teachers who have and have not attended/conducted webinars/lectures/Faculty Development Programs online have had no difference in their readiness toward blended learning.",,"Saboowala, Rabiya Manghirmalani Mishra Pooja",Journal of Educational Technology Systems,,236179881.0,,151
0455kpbe,Medline,Creutzfeldt-Jakob disease as a cause of dementia.,10.1136/bcr-2020-240020,unk,"Creutzfeldt-Jakob disease (CJD) is a rapidly progressive, fatal neurodegenerative disorder belonging to the family of transmissible spongiform encephalopathies. The disease is believed to be caused by an abnormal isoform of a cellular glycoprotein known as the prion protein. Our patient is an 84-year-old Caucasian man who presented to the geriatric clinic for evaluation of short-term memory loss and decreased concentration which started 3 months prior to initial evaluation. Rapid progression of dementia demonstrated by severe impairment in tasks with a predominantly visual component, including visual scanning, perceptual reasoning and visual spatial processing. Diagnosis of CJD was determined by characteristic ribboning on brain MRI as well as notable real-time quaking-induced conversion on cerebrospinal fluid.",2021-05-11,"Nakhleh, Rasha; Tessema, Sophia Tenaye; Mahgoub, Abdullahi",BMJ case reports,https://doi.org/10.1136/bcr-2020-240020; https://www.ncbi.nlm.nih.gov/pubmed/33975835/,234471978.0,2021.0,113
omxzgb6i,WHO,A Reflection of and Charge to Gerontological Social Work: Past Pandemics and the Current COVID-19 Crisis,,unk,Unknown,,"Hamler, Tyrone C; English, Sara J; Beltran, Susanny J; Miller, Vivian J",J Gerontol Soc Work,,218678677.0,,1
m6zc7wv0,Medline; PMC,Persisting SARS‐CoV‐2 viremia after rituximab therapy: Two cases with fatal outcome and a review of literature,10.1111/bjh.16896,no-cc,BACKGROUND: COVID‐19 is an emerging infectious disease caused by SARS‐CoV‐2. The role of immunosuppression in disease course is not clear. Here we describe the lethal disease course in two SARS‐CoV‐2 infected patients after rituximab therapy. METHODS: Clinical data and laboratory findings of two SARS‐CoV‐2 infected rituximab treated patients were collected. SARS‐CoV‐2 RNA was detected in blood. RESULTS: Both patients developed severe respiratory failure. SARS‐CoV‐2 viremia persisted in both patients until they died on day 22 and 26 after admission. CONCLUSION: Rituximab therapy leads to severe combined immunodeficiency and these two cases indicate a high risk for fatal outcome after SARS‐CoV‐2 infection.,2020-06-01,"Tepasse, Phil‐Robin; Hafezi, Wali; Lutz, Mathias; Kühn, Joachim; Wilms, Christian; Wiewrodt, Rainer; Sackarnd, Jan; Keller, Martin; Schmidt, Hartmut H.; Vollenberg, Richard",Br J Haematol,https://www.ncbi.nlm.nih.gov/pubmed/32557623/; https://doi.org/10.1111/bjh.16896,219799782.0,2020.0,101
qmz12fj3,Medline; PMC,Challenging issues in rheumatology: thoughts and perspectives,10.1007/s10067-021-05709-4,no-cc,Unknown,2021-04-04,"Lim, Nathan; Wise, Leanna; Panush, Richard S.",Clin Rheumatol,https://doi.org/10.1007/s10067-021-05709-4; https://www.ncbi.nlm.nih.gov/pubmed/33817770/,233016454.0,2021.0,1
jw4m3te9,Medline; PMC,The Covid-19 Vaccine-Development Multiverse,10.1056/nejme2025111,no-cc,Unknown,2020-07-14,"Heaton, Penny M.",N Engl J Med,https://www.ncbi.nlm.nih.gov/pubmed/32663910/; https://doi.org/10.1056/nejme2025111,220530897.0,2020.0,1
vfxze8oj,Medline,Fatal Complications after Pediatric Surgical Interventions: Lessons Learned.,10.1055/s-0037-1599795,cc-by,"Placement of catheters, drains, shunts, and tubes in children can lead to serious or even fatal complications at the moment of placement, such as hemorrhage at insertion, or in the longterm, such as infections and migration into adjacent organs. The clinician should always be aware of these potential complications, especially if the child is unwell. For postmortem diagnostic evaluation, either with a computed tomography scan or an invasive autopsy, all tubes, drains, shunts, and/or catheters should be left in situ. We present three cases with fatal complications after the placement of a chest drain, ventriculoperitoneal shunt, and gastrostomy tube.",,"Klein, Willemijn M; Van der Putten, Mayke E; Kusters, Benno; Verhoeven, Bas H",European journal of pediatric surgery reports,https://doi.org/10.1055/s-0037-1599795; https://www.ncbi.nlm.nih.gov/pubmed/28344917/,9062970.0,,99
fgtvj5m6,Medline,Linking family planning market census data with consumer experiences in three countries: the Consumer's Market for Family Planning study protocol and data.,10.12688/gatesopenres.13441.1,unk,"Background: The Consumer's Market for Family Planning (CM4FP) project was designed to address limitations of existing family planning (FP) data sources that prevent a full understanding of the total FP market. CM4FP data provide a picture of the complete supply environment and how consumers experience it. Study objectives were to 1) test a ring-fenced census approach consisting of an outlet census in a defined geographical area and a household survey in a smaller inner ring, to comprehensively map the total FP market in a local geography; 2) explore FP supply market dynamism through longitudinal data collection from contraceptive outlets; and 3) test a methodology for directly linking household and outlet data to measure the relationship between contraceptive demand and supply. Methods: Data were collected from study sites in Nigeria, Kenya, and Uganda from 2019 to 2020. Longitudinal outlet census data and repeated cross-sectional household survey data from women ages 18-49 were collected at three quarterly time points. Outlets were located in an outer ring geography to encompass locations likely visited by women sampled from a smaller inner ring. Data from women who received a contraceptive method in the past 12 months were linked to data for the outlet from which they received the method. Results: Datasets include product audits for 22,380 individual FP products, collected from a total of 1,836 outlets across 12 study sites. The datasets also contain data from 11,536 female respondents, of whom 1,975 were successfully matched to the outlet where they most recently obtained their method. Conclusions: CM4FP data are available at www.cm4fp.org. This unique dataset enables in-depth exploration of the family planning supply market in addition to interactions between the market and consumer perspectives and behaviors within each study site. The data can also be used to explore novel methodologies to inform future study designs.",,"Conlon, Mark; Buyungo, Peter; Njogu, Julius; Nwala, Anthony; Gibbs, Susannah; Wheatley, Nkemdiri",Gates open research,https://doi.org/10.12688/gatesopenres.13441.1; https://www.ncbi.nlm.nih.gov/pubmed/35615620/,245090797.0,,300
x3utwc0z,WHO,"Correction to: COVID-19-associated acute cerebral venous thrombosis: clinical, CT, MRI and EEG features",,unk,An amendment to this paper has been published and can be accessed via the original article.,,"Roy-Gash, Fabian; De Mesmay, Marine; Devys, Jean-Michel; Vespignani, Hervé; Blanc, Raphaël; Engrand, Nicolas",Crit Care,,221347142.0,,16
32z9nyvo,WHO,"Advantages and disadvantages of telemedicine during the COVID-19 pandemic era among physicians in Taif, Saudi Arabia",,unk,"OBJECTIVES: To evaluate the advantages and disadvantages of telemedicine among physicians during the COVID-19 pandemic. To assess the awareness about telemedicine among physicians and determine their opinions about telemedicine in the post-pandemic era. METHODS: A cross-sectional study was conducted at government hospitals (King Faisal Medical Complex [KFMC]-King Abdulaziz Specialist Hospital [KASH]) in Taif, Kingdom of Saudi Arabia (KSA), from May-August 2020. Taif is a small city in the western region of KSA with a population of 689,000 and 2 main hospitals (KFMC &amp; KASH) which also serve rural areas close to Taif city. A total of 36 physicians practiced telemedicine, only 25 physicians accepted to participate in this study. RESULTS: Thirty-six percent of the responders believed that telemedicine could improve the effectiveness of therapeutic intervention and 44% believed that the quality of care was enhanced using telemedicine. Difficulty in reaching the correct diagnosis due to the lack of physical examination was one of the disadvantages that faced the participants. CONCLUSION: Telemedicine should be part of medical services but should not completely replace physicians' personal interaction. Telemedicine could be continued for stable remotely residing patients even after the COVID-19 pandemic.",,"Mubaraki, Adnan A; Alrabie, Aeshah D; Sibyani, Afnan K; Aljuaid, Raghad S; Bajaber, Ameerah S; Mubaraki, Murad A",Saudi Med J,,230658384.0,,189
